id,latitude,longitude
2066,55.907559,-3.351929
2067,55.905762,-3.351866
2068,55.903966,-3.351804
2069,55.902169,-3.351742
2070,55.900373,-3.351679
2071,55.898576,-3.351617
2072,55.89678,-3.351554
2073,55.894984,-3.351492
2074,55.893187,-3.351429
2075,55.891391,-3.351367
2076,55.889594,-3.351304
2077,55.887798,-3.351242
2078,55.886001,-3.351179
2079,55.884205,-3.351117
2080,55.882408,-3.351055
2081,55.880612,-3.350992
2082,55.878816,-3.35093
2083,55.877019,-3.350867
2084,55.875223,-3.350805
2085,55.873426,-3.350743
2086,55.87163,-3.35068
2087,55.869833,-3.350618
2088,55.868037,-3.350555
2089,55.866241,-3.350493
2090,55.864444,-3.350431
2091,55.862648,-3.350368
2092,55.860851,-3.350306
2093,55.859055,-3.350244
2094,55.857258,-3.350181
2095,55.855462,-3.350119
2096,55.853665,-3.350057
2097,55.851869,-3.349994
2098,55.850073,-3.349932
2099,55.848276,-3.34987
2100,55.84648,-3.349808
2101,55.844683,-3.349745
2102,55.842887,-3.349683
2103,55.84109,-3.349621
2104,55.839294,-3.349559
2105,55.837497,-3.349496
2106,55.835701,-3.349434
2107,55.833905,-3.349372
2108,55.832108,-3.34931
2109,56.002805,-3.352047
2110,56.001008,-3.351985
2111,55.999212,-3.351922
2112,55.997415,-3.351859
2113,55.995619,-3.351796
2114,55.993822,-3.351734
2115,55.992026,-3.351671
2116,55.990229,-3.351608
2117,55.988433,-3.351545
2118,55.986637,-3.351483
2119,55.98484,-3.35142
2120,55.983044,-3.351357
2121,55.981247,-3.351295
2122,55.979451,-3.351232
2123,55.977654,-3.351169
2124,55.975858,-3.351107
2125,55.974061,-3.351044
2126,55.972265,-3.350981
2127,55.970468,-3.350919
2128,55.968672,-3.350856
2129,55.966876,-3.350793
2130,55.965079,-3.350731
2131,55.963283,-3.350668
2132,55.961486,-3.350605
2133,55.95969,-3.350543
2134,55.957893,-3.35048
2135,55.956097,-3.350418
2136,55.9543,-3.350355
2137,55.952504,-3.350293
2138,55.950708,-3.35023
2139,55.948911,-3.350167
2140,55.947115,-3.350105
2141,55.945318,-3.350042
2142,55.943522,-3.34998
2143,55.941726,-3.349917
2144,55.939929,-3.349855
2145,55.938133,-3.349792
2146,55.936336,-3.34973
2147,55.93454,-3.349668
2148,55.932744,-3.349605
2149,55.930947,-3.349543
2150,55.929151,-3.34948
2151,55.927354,-3.349418
2152,55.925558,-3.349355
2153,55.923761,-3.349293
2154,55.921965,-3.34923
2155,55.920169,-3.349168
2156,55.918372,-3.349105
2157,55.916576,-3.349043
2158,55.914779,-3.34898
2159,55.912983,-3.348918
2160,55.911187,-3.348856
2161,55.90939,-3.348793
2162,55.907594,-3.348731
2163,55.905797,-3.348669
2164,55.904001,-3.348606
2165,55.902204,-3.348544
2166,55.900408,-3.348482
2167,55.898612,-3.348419
2168,55.896815,-3.348357
2169,55.895019,-3.348295
2170,55.893222,-3.348232
2171,55.891426,-3.34817
2172,55.889629,-3.348108
2173,55.887833,-3.348045
2174,55.886036,-3.347983
2175,55.88424,-3.347921
2176,55.882444,-3.347858
2177,55.880647,-3.347796
2178,55.878851,-3.347734
2179,55.877054,-3.347672
2180,55.875258,-3.347609
2181,55.873461,-3.347547
2182,55.871665,-3.347485
2183,55.869868,-3.347423
2184,55.868072,-3.347361
2185,55.866276,-3.347298
2186,55.864479,-3.347236
2187,55.862683,-3.347174
2188,55.860886,-3.347112
2189,55.85909,-3.34705
2190,55.857293,-3.346987
2191,55.855497,-3.346925
2192,55.8537,-3.346863
2193,55.851904,-3.346801
2194,55.850108,-3.346739
2195,55.848311,-3.346677
2196,55.846515,-3.346614
2197,55.844718,-3.346552
2198,55.842922,-3.34649
2199,55.841125,-3.346428
2200,55.839329,-3.346366
2201,55.837532,-3.346304
2202,55.835736,-3.346242
2203,55.83394,-3.34618
2204,56.00284,-3.348841
2205,56.001043,-3.348779
2206,55.999247,-3.348716
2207,55.99745,-3.348654
2208,55.995654,-3.348591
2209,55.993858,-3.348528
2210,55.992061,-3.348466
2211,55.990265,-3.348403
2212,55.988468,-3.348341
2213,55.986672,-3.348278
2214,55.984875,-3.348215
2215,55.983079,-3.348153
2216,55.981282,-3.34809
2217,55.979486,-3.348028
2218,55.977689,-3.347965
2219,55.975893,-3.347903
2220,55.974096,-3.34784
2221,55.9723,-3.347778
2222,55.970503,-3.347715
2223,55.968707,-3.347653
2224,55.966911,-3.34759
2225,55.965114,-3.347528
2226,55.963318,-3.347465
2227,55.961521,-3.347403
2228,55.959725,-3.34734
2229,55.957928,-3.347278
2230,55.956132,-3.347216
2231,55.954335,-3.347153
2232,55.952539,-3.347091
2233,55.950743,-3.347028
2234,55.948946,-3.346966
2235,55.94715,-3.346904
2236,55.945353,-3.346841
2237,55.943557,-3.346779
2238,55.941761,-3.346717
2239,55.939964,-3.346654
2240,55.938168,-3.346592
2241,55.936371,-3.34653
2242,55.934575,-3.346467
2243,55.932779,-3.346405
2244,55.930982,-3.346343
2245,55.929186,-3.34628
2246,55.927389,-3.346218
2247,55.925593,-3.346156
2248,55.923796,-3.346093
2249,55.922,-3.346031
2250,55.920204,-3.345969
2251,55.918407,-3.345906
2252,55.916611,-3.345844
2253,55.914814,-3.345782
2254,55.913018,-3.345719
2255,55.911222,-3.345657
2256,55.909425,-3.345595
2257,55.907629,-3.345533
2258,55.905832,-3.345471
2259,55.904036,-3.345408
2260,55.902239,-3.345346
2261,55.900443,-3.345284
2262,55.898646,-3.345222
2263,55.89685,-3.34516
2264,55.895054,-3.345097
2265,55.893257,-3.345035
2266,55.891461,-3.344973
2267,55.889664,-3.344911
2268,55.887868,-3.344849
2269,55.886071,-3.344787
2270,55.884275,-3.344725
2271,55.882479,-3.344662
2272,55.880682,-3.3446
2273,55.878886,-3.344538
2274,55.877089,-3.344476
2275,55.875293,-3.344414
2276,55.873496,-3.344352
2277,55.8717,-3.34429
2278,55.869903,-3.344228
2279,55.868107,-3.344166
2280,55.86631,-3.344104
2281,55.864514,-3.344042
2282,55.862718,-3.343979
2283,55.860921,-3.343917
2284,55.859125,-3.343855
2285,55.857328,-3.343793
2286,55.855532,-3.343731
2287,55.853735,-3.343669
2288,55.851939,-3.343607
2289,55.850142,-3.343545
2290,55.848346,-3.343483
2291,55.84655,-3.343421
2292,55.844753,-3.343359
2293,55.842957,-3.343297
2294,55.84116,-3.343235
2295,55.839364,-3.343173
2296,55.837567,-3.343112
2297,55.835771,-3.34305
2298,56.002875,-3.345636
2299,56.001078,-3.345573
2300,55.999282,-3.345511
2301,55.997485,-3.345448
2302,55.995689,-3.345386
2303,55.993893,-3.345323
2304,55.992096,-3.345261
2305,55.9903,-3.345198
2306,55.988503,-3.345136
2307,55.986707,-3.345073
2308,55.98491,-3.345011
2309,55.983114,-3.344949
2310,55.981317,-3.344886
2311,55.979521,-3.344824
2312,55.977724,-3.344761
2313,55.975928,-3.344699
2314,55.974131,-3.344637
2315,55.972335,-3.344574
2316,55.970538,-3.344512
2317,55.968742,-3.34445
2318,55.966946,-3.344387
2319,55.965149,-3.344325
2320,55.963353,-3.344263
2321,55.961556,-3.3442
2322,55.95976,-3.344138
2323,55.957963,-3.344076
2324,55.956167,-3.344013
2325,55.95437,-3.343951
2326,55.952574,-3.343889
2327,55.950778,-3.343827
2328,55.948981,-3.343764
2329,55.947185,-3.343702
2330,55.945388,-3.34364
2331,55.943592,-3.343578
2332,55.941796,-3.343516
2333,55.939999,-3.343453
2334,55.938203,-3.343391
2335,55.936406,-3.343329
2336,55.93461,-3.343267
2337,55.932814,-3.343205
2338,55.931017,-3.343142
2339,55.929221,-3.34308
2340,55.927424,-3.343018
2341,55.925628,-3.342956
2342,55.923831,-3.342894
2343,55.922035,-3.342832
2344,55.920239,-3.342769
2345,55.918442,-3.342707
2346,55.916646,-3.342645
2347,55.914849,-3.342583
2348,55.913053,-3.342521
2349,55.911256,-3.342459
2350,55.90946,-3.342397
2351,55.907664,-3.342335
2352,55.905867,-3.342273
2353,55.904071,-3.342211
2354,55.902274,-3.342149
2355,55.900478,-3.342086
2356,55.898681,-3.342024
2357,55.896885,-3.341962
2358,55.895088,-3.3419
2359,55.893292,-3.341838
2360,55.891496,-3.341776
2361,55.889699,-3.341714
2362,55.887903,-3.341652
2363,55.886106,-3.34159
2364,55.88431,-3.341528
2365,55.882513,-3.341466
2366,55.880717,-3.341404
2367,55.87892,-3.341342
2368,55.877124,-3.34128
2369,55.875328,-3.341219
2370,55.873531,-3.341157
2371,55.871735,-3.341095
2372,55.869938,-3.341033
2373,55.868142,-3.340971
2374,55.866345,-3.340909
2375,55.864549,-3.340847
2376,55.862752,-3.340785
2377,55.860956,-3.340723
2378,55.85916,-3.340661
2379,55.857363,-3.340599
2380,55.855567,-3.340538
2381,55.85377,-3.340476
2382,55.851974,-3.340414
2383,55.850177,-3.340352
2384,55.848381,-3.34029
2385,55.846584,-3.340228
2386,55.844788,-3.340166
2387,55.842991,-3.340105
2388,55.841195,-3.340043
2389,55.839399,-3.339981
2390,55.837602,-3.339919
2391,56.00291,-3.34243
2392,56.001113,-3.342367
2393,55.999317,-3.342305
2394,55.99752,-3.342243
2395,55.995724,-3.34218
2396,55.993927,-3.342118
2397,55.992131,-3.342056
2398,55.990334,-3.341993
2399,55.988538,-3.341931
2400,55.986742,-3.341869
2401,55.984945,-3.341806
2402,55.983149,-3.341744
2403,55.981352,-3.341682
2404,55.979556,-3.34162
2405,55.977759,-3.341557
2406,55.975963,-3.341495
2407,55.974166,-3.341433
2408,55.97237,-3.341371
2409,55.970573,-3.341309
2410,55.968777,-3.341246
2411,55.96698,-3.341184
2412,55.965184,-3.341122
2413,55.963387,-3.34106
2414,55.961591,-3.340998
2415,55.959795,-3.340936
2416,55.957998,-3.340873
2417,55.956202,-3.340811
2418,55.954405,-3.340749
2419,55.952609,-3.340687
2420,55.950812,-3.340625
2421,55.949016,-3.340563
2422,55.94722,-3.340501
2423,55.945423,-3.340439
2424,55.943627,-3.340377
2425,55.94183,-3.340315
2426,55.940034,-3.340253
2427,55.938238,-3.340191
2428,55.936441,-3.340129
2429,55.934645,-3.340067
2430,55.932848,-3.340004
2431,55.931052,-3.339942
2432,55.929255,-3.33988
2433,55.927459,-3.339818
2434,55.925663,-3.339756
2435,55.923866,-3.339694
2436,55.92207,-3.339632
2437,55.920273,-3.33957
2438,55.918477,-3.339508
2439,55.916681,-3.339446
2440,55.914884,-3.339384
2441,55.913088,-3.339322
2442,55.911291,-3.33926
2443,55.909495,-3.339198
2444,55.907698,-3.339137
2445,55.905902,-3.339075
2446,55.904106,-3.339013
2447,55.902309,-3.338951
2448,55.900513,-3.338889
2449,55.898716,-3.338827
2450,55.89692,-3.338765
2451,55.895123,-3.338703
2452,55.893327,-3.338641
2453,55.89153,-3.33858
2454,55.889734,-3.338518
2455,55.887938,-3.338456
2456,55.886141,-3.338394
2457,55.884345,-3.338332
2458,55.882548,-3.33827
2459,55.880752,-3.338208
2460,55.878955,-3.338147
2461,55.877159,-3.338085
2462,55.875362,-3.338023
2463,55.873566,-3.337961
2464,55.871769,-3.337899
2465,55.869973,-3.337838
2466,55.868177,-3.337776
2467,55.86638,-3.337714
2468,55.864584,-3.337652
2469,55.862787,-3.337591
2470,55.860991,-3.337529
2471,55.859194,-3.337467
2472,55.857398,-3.337405
2473,55.855601,-3.337344
2474,55.853805,-3.337282
2475,55.852008,-3.33722
2476,55.850212,-3.337159
2477,55.848416,-3.337097
2478,55.846619,-3.337035
2479,55.844823,-3.336973
2480,55.843026,-3.336912
2481,55.84123,-3.33685
2482,55.839433,-3.336788
2483,56.001148,-3.339161
2484,55.999352,-3.339099
2485,55.997555,-3.339037
2486,55.995759,-3.338975
2487,55.993962,-3.338913
2488,55.992166,-3.338851
2489,55.990369,-3.338788
2490,55.988573,-3.338726
2491,55.986776,-3.338664
2492,55.98498,-3.338602
2493,55.983183,-3.33854
2494,55.981387,-3.338478
2495,55.97959,-3.338416
2496,55.977794,-3.338354
2497,55.975998,-3.338291
2498,55.974201,-3.338229
2499,55.972405,-3.338167
2500,55.970608,-3.338105
2501,55.968812,-3.338043
2502,55.967015,-3.337981
2503,55.965219,-3.337919
2504,55.963422,-3.337857
2505,55.961626,-3.337795
2506,55.959829,-3.337733
2507,55.958033,-3.337671
2508,55.956236,-3.337609
2509,55.95444,-3.337547
2510,55.952644,-3.337485
2511,55.950847,-3.337423
2512,55.949051,-3.337361
2513,55.947254,-3.337299
2514,55.945458,-3.337238
2515,55.943662,-3.337176
2516,55.941865,-3.337114
2517,55.940069,-3.337052
2518,55.938272,-3.33699
2519,55.936476,-3.336928
2520,55.93468,-3.336866
2521,55.932883,-3.336804
2522,55.931087,-3.336742
2523,55.92929,-3.33668
2524,55.927494,-3.336619
2525,55.925697,-3.336557
2526,55.923901,-3.336495
2527,55.922105,-3.336433
2528,55.920308,-3.336371
2529,55.918512,-3.336309
2530,55.916715,-3.336247
2531,55.914919,-3.336186
2532,55.913122,-3.336124
2533,55.911326,-3.336062
2534,55.90953,-3.336
2535,55.907733,-3.335938
2536,55.905937,-3.335877
2537,55.90414,-3.335815
2538,55.902344,-3.335753
2539,55.900547,-3.335691
2540,55.898751,-3.33563
2541,55.896954,-3.335568
2542,55.895158,-3.335506
2543,55.893362,-3.335444
2544,55.891565,-3.335383
2545,55.889769,-3.335321
2546,55.887972,-3.335259
2547,55.886176,-3.335198
2548,55.884379,-3.335136
2549,55.882583,-3.335074
2550,55.880786,-3.335013
2551,55.87899,-3.334951
2552,55.877194,-3.334889
2553,55.875397,-3.334828
2554,55.873601,-3.334766
2555,55.871804,-3.334704
2556,55.870008,-3.334643
2557,55.868211,-3.334581
2558,55.866415,-3.334519
2559,55.864618,-3.334458
2560,55.862822,-3.334396
2561,55.861025,-3.334335
2562,55.859229,-3.334273
2563,55.857433,-3.334211
2564,55.855636,-3.33415
2565,55.85384,-3.334088
2566,55.852043,-3.334027
2567,55.850247,-3.333965
2568,55.84845,-3.333904
2569,55.846654,-3.333842
2570,55.844857,-3.33378
2571,55.843061,-3.333719
2572,55.841264,-3.333657
2573,56.001183,-3.335956
2574,55.999387,-3.335894
2575,55.99759,-3.335832
2576,55.995794,-3.335769
2577,55.993997,-3.335707
2578,55.992201,-3.335645
2579,55.990404,-3.335583
2580,55.988608,-3.335521
2581,55.986811,-3.335459
2582,55.985015,-3.335397
2583,55.983218,-3.335336
2584,55.981422,-3.335274
2585,55.979625,-3.335212
2586,55.977829,-3.33515
2587,55.976032,-3.335088
2588,55.974236,-3.335026
2589,55.972439,-3.334964
2590,55.970643,-3.334902
2591,55.968846,-3.33484
2592,55.96705,-3.334778
2593,55.965253,-3.334716
2594,55.963457,-3.334654
2595,55.96166,-3.334593
2596,55.959864,-3.334531
2597,55.958068,-3.334469
2598,55.956271,-3.334407
2599,55.954475,-3.334345
2600,55.952678,-3.334283
2601,55.950882,-3.334222
2602,55.949085,-3.33416
2603,55.947289,-3.334098
2604,55.945493,-3.334036
2605,55.943696,-3.333975
2606,55.9419,-3.333913
2607,55.940103,-3.333851
2608,55.938307,-3.333789
2609,55.936511,-3.333728
2610,55.934714,-3.333666
2611,55.932918,-3.333604
2612,55.931121,-3.333542
2613,55.929325,-3.333481
2614,55.927528,-3.333419
2615,55.925732,-3.333357
2616,55.923936,-3.333295
2617,55.922139,-3.333234
2618,55.920343,-3.333172
2619,55.918546,-3.33311
2620,55.91675,-3.333049
2621,55.914954,-3.332987
2622,55.913157,-3.332925
2623,55.911361,-3.332864
2624,55.909564,-3.332802
2625,55.907768,-3.33274
2626,55.905971,-3.332679
2627,55.904175,-3.332617
2628,55.902378,-3.332555
2629,55.900582,-3.332494
2630,55.898786,-3.332432
2631,55.896989,-3.332371
2632,55.895193,-3.332309
2633,55.893396,-3.332248
2634,55.8916,-3.332186
2635,55.889803,-3.332124
2636,55.888007,-3.332063
2637,55.88621,-3.332001
2638,55.884414,-3.33194
2639,55.882618,-3.331878
2640,55.880821,-3.331817
2641,55.879025,-3.331755
2642,55.877228,-3.331694
2643,55.875432,-3.331632
2644,55.873635,-3.331571
2645,55.871839,-3.331509
2646,55.870042,-3.331448
2647,55.868246,-3.331386
2648,55.866449,-3.331325
2649,55.864653,-3.331263
2650,55.862857,-3.331202
2651,55.86106,-3.33114
2652,55.859264,-3.331079
2653,55.857467,-3.331017
2654,55.855671,-3.330956
2655,55.853874,-3.330894
2656,55.852078,-3.330833
2657,55.850281,-3.330772
2658,55.848485,-3.33071
2659,55.846688,-3.330649
2660,55.844892,-3.330587
2661,55.843095,-3.330526
2662,55.999421,-3.332688
2663,55.997625,-3.332626
2664,55.995828,-3.332564
2665,55.994032,-3.332502
2666,55.992235,-3.33244
2667,55.990439,-3.332378
2668,55.988642,-3.332317
2669,55.986846,-3.332255
2670,55.985049,-3.332193
2671,55.983253,-3.332131
2672,55.981456,-3.332069
2673,55.97966,-3.332008
2674,55.977863,-3.331946
2675,55.976067,-3.331884
2676,55.97427,-3.331822
2677,55.972474,-3.33176
2678,55.970677,-3.331699
2679,55.968881,-3.331637
2680,55.967084,-3.331575
2681,55.965288,-3.331513
2682,55.963492,-3.331452
2683,55.961695,-3.33139
2684,55.959899,-3.331328
2685,55.958102,-3.331267
2686,55.956306,-3.331205
2687,55.954509,-3.331143
2688,55.952713,-3.331082
2689,55.950916,-3.33102
2690,55.94912,-3.330958
2691,55.947324,-3.330897
2692,55.945527,-3.330835
2693,55.943731,-3.330773
2694,55.941934,-3.330712
2695,55.940138,-3.33065
2696,55.938342,-3.330589
2697,55.936545,-3.330527
2698,55.934749,-3.330465
2699,55.932952,-3.330404
2700,55.931156,-3.330342
2701,55.92936,-3.330281
2702,55.927563,-3.330219
2703,55.925767,-3.330158
2704,55.92397,-3.330096
2705,55.922174,-3.330034
2706,55.920377,-3.329973
2707,55.918581,-3.329911
2708,55.916785,-3.32985
2709,55.914988,-3.329788
2710,55.913192,-3.329727
2711,55.911395,-3.329665
2712,55.909599,-3.329604
2713,55.907802,-3.329542
2714,55.906006,-3.329481
2715,55.90421,-3.329419
2716,55.902413,-3.329358
2717,55.900617,-3.329296
2718,55.89882,-3.329235
2719,55.897024,-3.329173
2720,55.895227,-3.329112
2721,55.893431,-3.329051
2722,55.891634,-3.328989
2723,55.889838,-3.328928
2724,55.888041,-3.328866
2725,55.886245,-3.328805
2726,55.884449,-3.328743
2727,55.882652,-3.328682
2728,55.880856,-3.328621
2729,55.879059,-3.328559
2730,55.877263,-3.328498
2731,55.875466,-3.328437
2732,55.87367,-3.328375
2733,55.871873,-3.328314
2734,55.870077,-3.328253
2735,55.86828,-3.328191
2736,55.866484,-3.32813
2737,55.864687,-3.328069
2738,55.862891,-3.328007
2739,55.861095,-3.327946
2740,55.859298,-3.327885
2741,55.857502,-3.327823
2742,55.855705,-3.327762
2743,55.853909,-3.327701
2744,55.852112,-3.327639
2745,55.850316,-3.327578
2746,55.848519,-3.327517
2747,55.846723,-3.327456
2748,55.844926,-3.327394
2749,55.999456,-3.329482
2750,55.997659,-3.32942
2751,55.995863,-3.329359
2752,55.994066,-3.329297
2753,55.99227,-3.329235
2754,55.990473,-3.329174
2755,55.988677,-3.329112
2756,55.98688,-3.32905
2757,55.985084,-3.328988
2758,55.983287,-3.328927
2759,55.981491,-3.328865
2760,55.979694,-3.328803
2761,55.977898,-3.328742
2762,55.976101,-3.32868
2763,55.974305,-3.328619
2764,55.972508,-3.328557
2765,55.970712,-3.328495
2766,55.968916,-3.328434
2767,55.967119,-3.328372
2768,55.965323,-3.328311
2769,55.963526,-3.328249
2770,55.96173,-3.328187
2771,55.959933,-3.328126
2772,55.958137,-3.328064
2773,55.95634,-3.328003
2774,55.954544,-3.327941
2775,55.952747,-3.32788
2776,55.950951,-3.327818
2777,55.949155,-3.327757
2778,55.947358,-3.327695
2779,55.945562,-3.327634
2780,55.943765,-3.327572
2781,55.941969,-3.327511
2782,55.940173,-3.327449
2783,55.938376,-3.327388
2784,55.93658,-3.327327
2785,55.934783,-3.327265
2786,55.932987,-3.327204
2787,55.93119,-3.327142
2788,55.929394,-3.327081
2789,55.927598,-3.327019
2790,55.925801,-3.326958
2791,55.924005,-3.326896
2792,55.922208,-3.326835
2793,55.920412,-3.326774
2794,55.918615,-3.326712
2795,55.916819,-3.326651
2796,55.915023,-3.326589
2797,55.913226,-3.326528
2798,55.91143,-3.326467
2799,55.909633,-3.326405
2800,55.907837,-3.326344
2801,55.90604,-3.326283
2802,55.904244,-3.326221
2803,55.902448,-3.32616
2804,55.900651,-3.326099
2805,55.898855,-3.326037
2806,55.897058,-3.325976
2807,55.895262,-3.325915
2808,55.893465,-3.325854
2809,55.891669,-3.325792
2810,55.889872,-3.325731
2811,55.888076,-3.32567
2812,55.886279,-3.325608
2813,55.884483,-3.325547
2814,55.882687,-3.325486
2815,55.88089,-3.325425
2816,55.879094,-3.325364
2817,55.877297,-3.325302
2818,55.875501,-3.325241
2819,55.873704,-3.32518
2820,55.871908,-3.325119
2821,55.870111,-3.325057
2822,55.868315,-3.324996
2823,55.866518,-3.324935
2824,55.864722,-3.324874
2825,55.862925,-3.324813
2826,55.861129,-3.324752
2827,55.859333,-3.32469
2828,55.857536,-3.324629
2829,55.85574,-3.324568
2830,55.853943,-3.324507
2831,55.852147,-3.324446
2832,55.85035,-3.324385
2833,55.848554,-3.324324
2834,55.99949,-3.326276
2835,55.997694,-3.326215
2836,55.995897,-3.326153
2837,55.994101,-3.326092
2838,55.992304,-3.32603
2839,55.990508,-3.325969
2840,55.988711,-3.325907
2841,55.986915,-3.325845
2842,55.985118,-3.325784
2843,55.983322,-3.325722
2844,55.981525,-3.325661
2845,55.979729,-3.325599
2846,55.977932,-3.325538
2847,55.976136,-3.325476
2848,55.974339,-3.325415
2849,55.972543,-3.325353
2850,55.970746,-3.325292
2851,55.96895,-3.325231
2852,55.967153,-3.325169
2853,55.965357,-3.325108
2854,55.963561,-3.325046
2855,55.961764,-3.324985
2856,55.959968,-3.324923
2857,55.958171,-3.324862
2858,55.956375,-3.324801
2859,55.954578,-3.324739
2860,55.952782,-3.324678
2861,55.950985,-3.324617
2862,55.949189,-3.324555
2863,55.947393,-3.324494
2864,55.945596,-3.324433
2865,55.9438,-3.324371
2866,55.942003,-3.32431
2867,55.940207,-3.324249
2868,55.938411,-3.324187
2869,55.936614,-3.324126
2870,55.934818,-3.324065
2871,55.933021,-3.324003
2872,55.931225,-3.323942
2873,55.929428,-3.323881
2874,55.927632,-3.32382
2875,55.925836,-3.323758
2876,55.924039,-3.323697
2877,55.922243,-3.323636
2878,55.920446,-3.323574
2879,55.91865,-3.323513
2880,55.916853,-3.323452
2881,55.915057,-3.323391
2882,55.913261,-3.323329
2883,55.911464,-3.323268
2884,55.909668,-3.323207
2885,55.907871,-3.323146
2886,55.906075,-3.323085
2887,55.904278,-3.323023
2888,55.902482,-3.322962
2889,55.900686,-3.322901
2890,55.898889,-3.32284
2891,55.897093,-3.322779
2892,55.895296,-3.322718
2893,55.8935,-3.322657
2894,55.891703,-3.322595
2895,55.889907,-3.322534
2896,55.88811,-3.322473
2897,55.886314,-3.322412
2898,55.884517,-3.322351
2899,55.882721,-3.32229
2900,55.880924,-3.322229
2901,55.879128,-3.322168
2902,55.877332,-3.322107
2903,55.875535,-3.322046
2904,55.873739,-3.321985
2905,55.871942,-3.321923
2906,55.870146,-3.321862
2907,55.868349,-3.321801
2908,55.866553,-3.32174
2909,55.864756,-3.321679
2910,55.86296,-3.321618
2911,55.861163,-3.321557
2912,55.859367,-3.321496
2913,55.85757,-3.321435
2914,55.855774,-3.321374
2915,55.853977,-3.321313
2916,55.852181,-3.321252
2917,55.850385,-3.321191
2918,55.999525,-3.323071
2919,55.997728,-3.323009
2920,55.995932,-3.322948
2921,55.994135,-3.322886
2922,55.992339,-3.322825
2923,55.990542,-3.322764
2924,55.988746,-3.322702
2925,55.986949,-3.322641
2926,55.985153,-3.322579
2927,55.983356,-3.322518
2928,55.98156,-3.322457
2929,55.979763,-3.322395
2930,55.977967,-3.322334
2931,55.97617,-3.322273
2932,55.974374,-3.322211
2933,55.972577,-3.32215
2934,55.970781,-3.322089
2935,55.968984,-3.322027
2936,55.967188,-3.321966
2937,55.965391,-3.321905
2938,55.963595,-3.321843
2939,55.961798,-3.321782
2940,55.960002,-3.321721
2941,55.958206,-3.32166
2942,55.956409,-3.321598
2943,55.954613,-3.321537
2944,55.952816,-3.321476
2945,55.95102,-3.321415
2946,55.949223,-3.321354
2947,55.947427,-3.321292
2948,55.945631,-3.321231
2949,55.943834,-3.32117
2950,55.942038,-3.321109
2951,55.940241,-3.321048
2952,55.938445,-3.320987
2953,55.936649,-3.320925
2954,55.934852,-3.320864
2955,55.933056,-3.320803
2956,55.931259,-3.320742
2957,55.929463,-3.320681
2958,55.927666,-3.32062
2959,55.92587,-3.320559
2960,55.924074,-3.320497
2961,55.922277,-3.320436
2962,55.920481,-3.320375
2963,55.918684,-3.320314
2964,55.916888,-3.320253
2965,55.915091,-3.320192
2966,55.913295,-3.320131
2967,55.911499,-3.32007
2968,55.909702,-3.320009
2969,55.907906,-3.319948
2970,55.906109,-3.319887
2971,55.904313,-3.319826
2972,55.902516,-3.319765
2973,55.90072,-3.319704
2974,55.898923,-3.319643
2975,55.897127,-3.319582
2976,55.89533,-3.319521
2977,55.893534,-3.31946
2978,55.891738,-3.319399
2979,55.889941,-3.319338
2980,55.888145,-3.319277
2981,55.886348,-3.319216
2982,55.884552,-3.319155
2983,55.882755,-3.319094
2984,55.880959,-3.319033
2985,55.879162,-3.318972
2986,55.877366,-3.318911
2987,55.875569,-3.31885
2988,55.873773,-3.318789
2989,55.871976,-3.318728
2990,55.87018,-3.318667
2991,55.868384,-3.318606
2992,55.866587,-3.318546
2993,55.864791,-3.318485
2994,55.862994,-3.318424
2995,55.861198,-3.318363
2996,55.859401,-3.318302
2997,55.857605,-3.318241
2998,55.855808,-3.31818
2999,55.854012,-3.31812
3000,55.852215,-3.318059
3001,55.999559,-3.319865
3002,55.997763,-3.319804
3003,55.995966,-3.319742
3004,55.99417,-3.319681
3005,55.992373,-3.31962
3006,55.990577,-3.319559
3007,55.98878,-3.319497
3008,55.986984,-3.319436
3009,55.985187,-3.319375
3010,55.983391,-3.319314
3011,55.981594,-3.319252
3012,55.979798,-3.319191
3013,55.978001,-3.31913
3014,55.976205,-3.319069
3015,55.974408,-3.319008
3016,55.972612,-3.318946
3017,55.970815,-3.318885
3018,55.969019,-3.318824
3019,55.967222,-3.318763
3020,55.965426,-3.318702
3021,55.963629,-3.318641
3022,55.961833,-3.31858
3023,55.960036,-3.318518
3024,55.95824,-3.318457
3025,55.956443,-3.318396
3026,55.954647,-3.318335
3027,55.952851,-3.318274
3028,55.951054,-3.318213
3029,55.949258,-3.318152
3030,55.947461,-3.318091
3031,55.945665,-3.31803
3032,55.943868,-3.317969
3033,55.942072,-3.317908
3034,55.940276,-3.317847
3035,55.938479,-3.317786
3036,55.936683,-3.317725
3037,55.934886,-3.317664
3038,55.93309,-3.317603
3039,55.931293,-3.317542
3040,55.929497,-3.317481
3041,55.927701,-3.31742
3042,55.925904,-3.317359
3043,55.924108,-3.317298
3044,55.922311,-3.317237
3045,55.920515,-3.317176
3046,55.918718,-3.317115
3047,55.916922,-3.317054
3048,55.915126,-3.316993
3049,55.913329,-3.316932
3050,55.911533,-3.316871
3051,55.909736,-3.31681
3052,55.90794,-3.31675
3053,55.906143,-3.316689
3054,55.904347,-3.316628
3055,55.902551,-3.316567
3056,55.900754,-3.316506
3057,55.898958,-3.316445
3058,55.897161,-3.316384
3059,55.895365,-3.316323
3060,55.893568,-3.316263
3061,55.891772,-3.316202
3062,55.889975,-3.316141
3063,55.888179,-3.31608
3064,55.886382,-3.316019
